Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
1584.0,3275.0,278.0,8.0,60.0,10.0,5461.0,197.0,242.0,184.0,313.0,1.0,38.0,2.0
1585.0,3230.0,297.0,11.0,210.0,87.0,4776.0,190.0,237.0,186.0,866.0,1.0,29.0,1.0
1586.0,3207.0,99.0,12.0,300.0,45.0,4082.0,240.0,223.0,112.0,1298.0,1.0,22.0,2.0
1587.0,3040.0,0.0,5.0,242.0,0.0,1413.0,212.0,230.0,156.0,2916.0,1.0,23.0,1.0
1588.0,3006.0,88.0,11.0,150.0,28.0,994.0,237.0,221.0,114.0,2687.0,1.0,29.0,2.0
1589.0,2701.0,99.0,31.0,90.0,53.0,120.0,252.0,180.0,31.0,2377.0,1.0,30.0,5.0
1590.0,3296.0,356.0,3.0,270.0,31.0,5672.0,214.0,234.0,157.0,524.0,1.0,22.0,1.0
1591.0,2733.0,93.0,28.0,150.0,85.0,162.0,250.0,185.0,44.0,2418.0,1.0,30.0,5.0
1592.0,2699.0,94.0,31.0,90.0,51.0,108.0,250.0,177.0,32.0,2407.0,1.0,30.0,5.0
1593.0,3208.0,0.0,9.0,124.0,-2.0,5394.0,206.0,222.0,154.0,900.0,1.0,22.0,1.0
1594.0,3191.0,286.0,20.0,30.0,12.0,4965.0,162.0,235.0,212.0,781.0,1.0,23.0,1.0
1595.0,3186.0,28.0,6.0,60.0,7.0,3810.0,218.0,228.0,146.0,1533.0,1.0,22.0,1.0
1596.0,2802.0,86.0,31.0,240.0,-100.0,272.0,246.0,171.0,30.0,2474.0,1.0,30.0,5.0
1597.0,2784.0,87.0,31.0,240.0,-110.0,242.0,247.0,173.0,31.0,2467.0,1.0,30.0,5.0
1598.0,2699.0,91.0,31.0,90.0,51.0,95.0,249.0,176.0,32.0,2436.0,1.0,30.0,5.0
1599.0,2823.0,80.0,33.0,270.0,-95.0,300.0,242.0,161.0,22.0,2510.0,1.0,30.0,5.0
1600.0,2803.0,83.0,33.0,270.0,-108.0,270.0,244.0,166.0,24.0,2503.0,1.0,30.0,5.0
1601.0,2785.0,85.0,31.0,240.0,137.0,240.0,246.0,170.0,29.0,2496.0,1.0,30.0,5.0
1602.0,2716.0,94.0,30.0,120.0,68.0,120.0,251.0,181.0,37.0,2471.0,1.0,30.0,5.0
1603.0,2698.0,94.0,31.0,90.0,52.0,90.0,251.0,178.0,32.0,2466.0,1.0,30.0,5.0
1604.0,3214.0,2.0,8.0,124.0,8.0,5555.0,209.0,225.0,154.0,924.0,1.0,22.0,1.0
1605.0,2768.0,88.0,32.0,210.0,120.0,210.0,248.0,169.0,25.0,2519.0,1.0,30.0,5.0
1606.0,3286.0,307.0,9.0,127.0,16.0,5497.0,194.0,235.0,180.0,408.0,1.0,38.0,1.0
1607.0,3197.0,290.0,9.0,60.0,9.0,3690.0,195.0,239.0,183.0,1651.0,1.0,23.0,1.0
1608.0,3141.0,35.0,13.0,201.0,12.0,1899.0,218.0,210.0,125.0,3024.0,1.0,29.0,2.0
1609.0,2830.0,88.0,35.0,256.0,128.0,300.0,246.0,161.0,14.0,2568.0,1.0,30.0,5.0
1610.0,3247.0,285.0,10.0,124.0,29.0,3489.0,192.0,240.0,188.0,1861.0,1.0,29.0,1.0
1611.0,2849.0,95.0,32.0,240.0,89.0,330.0,250.0,173.0,25.0,2605.0,1.0,30.0,5.0
1612.0,2747.0,93.0,33.0,175.0,98.0,180.0,249.0,169.0,20.0,2571.0,1.0,30.0,5.0
1613.0,2727.0,93.0,33.0,150.0,78.0,150.0,250.0,170.0,21.0,2565.0,1.0,30.0,5.0
1614.0,3142.0,48.0,17.0,277.0,13.0,1834.0,224.0,200.0,104.0,3108.0,1.0,29.0,2.0
1615.0,2847.0,94.0,33.0,210.0,87.0,323.0,250.0,173.0,24.0,2618.0,1.0,30.0,5.0
1616.0,2827.0,94.0,34.0,201.0,67.0,295.0,250.0,167.0,17.0,2616.0,1.0,30.0,5.0
1617.0,2787.0,92.0,34.0,182.0,85.0,240.0,249.0,168.0,18.0,2613.0,1.0,30.0,5.0
1618.0,2746.0,90.0,33.0,162.0,97.0,180.0,248.0,168.0,22.0,2601.0,1.0,30.0,5.0
1619.0,3273.0,330.0,9.0,240.0,55.0,3408.0,198.0,229.0,170.0,1954.0,1.0,29.0,1.0
1620.0,2708.0,89.0,33.0,95.0,59.0,120.0,248.0,167.0,20.0,2580.0,1.0,30.0,5.0
1621.0,2621.0,162.0,13.0,60.0,-6.0,849.0,232.0,243.0,139.0,1521.0,3.0,20.0,5.0
1622.0,3235.0,255.0,5.0,212.0,21.0,4871.0,209.0,243.0,172.0,618.0,1.0,23.0,1.0
1623.0,2664.0,112.0,5.0,60.0,-8.0,1214.0,229.0,234.0,139.0,1719.0,3.0,20.0,5.0
1624.0,2633.0,68.0,8.0,42.0,2.0,979.0,228.0,225.0,130.0,1594.0,3.0,20.0,5.0
1625.0,2662.0,105.0,5.0,30.0,-3.0,1211.0,228.0,234.0,140.0,1731.0,3.0,20.0,5.0
1626.0,3246.0,6.0,10.0,124.0,20.0,5998.0,208.0,222.0,150.0,510.0,1.0,22.0,1.0
1627.0,3207.0,347.0,5.0,124.0,-17.0,4012.0,210.0,231.0,160.0,1332.0,1.0,22.0,1.0
1628.0,2674.0,10.0,8.0,30.0,1.0,1295.0,211.0,224.0,149.0,1801.0,3.0,20.0,5.0
1629.0,2635.0,45.0,8.0,30.0,9.0,955.0,223.0,223.0,135.0,1624.0,3.0,33.0,2.0
1630.0,2780.0,76.0,34.0,30.0,20.0,212.0,238.0,155.0,18.0,2433.0,1.0,30.0,5.0
1631.0,2707.0,71.0,31.0,0.0,0.0,95.0,236.0,164.0,36.0,2430.0,1.0,30.0,5.0
1632.0,3216.0,328.0,7.0,42.0,-6.0,4050.0,203.0,232.0,168.0,1300.0,1.0,22.0,1.0
1633.0,2731.0,67.0,31.0,30.0,-9.0,134.0,233.0,161.0,36.0,2400.0,1.0,30.0,5.0
1634.0,3259.0,56.0,10.0,175.0,41.0,2733.0,227.0,218.0,124.0,2575.0,1.0,29.0,1.0
1635.0,2729.0,70.0,32.0,90.0,-30.0,124.0,235.0,161.0,33.0,2340.0,1.0,30.0,5.0
1636.0,3285.0,141.0,3.0,240.0,30.0,6012.0,224.0,238.0,150.0,430.0,1.0,22.0,1.0
1637.0,2770.0,69.0,31.0,95.0,-35.0,190.0,234.0,162.0,35.0,2311.0,1.0,30.0,5.0
1638.0,2716.0,75.0,33.0,90.0,70.0,108.0,238.0,158.0,23.0,2310.0,1.0,30.0,5.0
1639.0,2650.0,26.0,19.0,60.0,19.0,1008.0,208.0,197.0,119.0,1771.0,3.0,33.0,2.0
1640.0,2644.0,9.0,32.0,210.0,87.0,847.0,168.0,160.0,114.0,1740.0,3.0,33.0,2.0
1641.0,3217.0,51.0,3.0,120.0,5.0,5179.0,221.0,232.0,147.0,300.0,1.0,22.0,1.0
1642.0,3231.0,317.0,10.0,42.0,6.0,4054.0,194.0,231.0,178.0,1266.0,1.0,39.0,1.0
1643.0,2794.0,71.0,33.0,120.0,-50.0,228.0,235.0,157.0,27.0,2282.0,1.0,30.0,5.0
1644.0,3301.0,219.0,6.0,402.0,85.0,3337.0,213.0,246.0,169.0,1969.0,1.0,29.0,1.0
1645.0,3059.0,153.0,13.0,127.0,22.0,1396.0,235.0,240.0,133.0,2594.0,1.0,29.0,2.0
1646.0,3020.0,63.0,1.0,127.0,3.0,895.0,220.0,236.0,153.0,2381.0,1.0,29.0,2.0
1647.0,2800.0,75.0,33.0,150.0,-50.0,240.0,238.0,158.0,24.0,2252.0,1.0,30.0,5.0
1648.0,2763.0,76.0,32.0,162.0,-62.0,180.0,240.0,165.0,31.0,2250.0,1.0,30.0,5.0
1649.0,2725.0,82.0,35.0,108.0,70.0,120.0,242.0,157.0,13.0,2250.0,1.0,30.0,5.0
1650.0,2684.0,32.0,20.0,150.0,53.0,1110.0,211.0,193.0,111.0,1848.0,3.0,33.0,2.0
1651.0,2785.0,83.0,32.0,182.0,-65.0,210.0,244.0,167.0,27.0,2221.0,1.0,30.0,5.0
1652.0,2748.0,85.0,33.0,150.0,93.0,150.0,245.0,164.0,21.0,2220.0,1.0,30.0,5.0
1653.0,2685.0,8.0,10.0,255.0,93.0,891.0,208.0,219.0,148.0,1830.0,3.0,31.0,2.0
1654.0,3269.0,356.0,13.0,190.0,46.0,3909.0,199.0,217.0,155.0,1396.0,1.0,39.0,1.0
1655.0,3273.0,159.0,12.0,300.0,55.0,2863.0,233.0,242.0,138.0,2439.0,1.0,29.0,7.0
1656.0,3264.0,137.0,10.0,283.0,45.0,2773.0,236.0,236.0,131.0,2529.0,1.0,29.0,7.0
1657.0,3256.0,143.0,7.0,234.0,37.0,2713.0,231.0,239.0,140.0,2589.0,1.0,29.0,7.0
1658.0,2848.0,84.0,35.0,190.0,-51.0,300.0,243.0,157.0,12.0,2195.0,1.0,30.0,5.0
1659.0,2786.0,90.0,33.0,210.0,135.0,210.0,248.0,170.0,24.0,2191.0,1.0,30.0,5.0
1660.0,2707.0,83.0,35.0,90.0,66.0,90.0,243.0,158.0,14.0,2191.0,1.0,30.0,5.0
1661.0,2766.0,31.0,7.0,120.0,15.0,1326.0,218.0,225.0,143.0,2214.0,3.0,32.0,2.0
1662.0,3225.0,287.0,10.0,150.0,22.0,4713.0,193.0,240.0,187.0,598.0,1.0,38.0,1.0
1663.0,3268.0,176.0,16.0,270.0,50.0,2955.0,227.0,247.0,148.0,2347.0,1.0,29.0,7.0
1664.0,3268.0,179.0,15.0,270.0,50.0,2925.0,225.0,248.0,151.0,2377.0,1.0,29.0,7.0
1665.0,3267.0,168.0,13.0,270.0,49.0,2866.0,230.0,245.0,143.0,2437.0,1.0,29.0,7.0
1666.0,2907.0,91.0,30.0,210.0,7.0,390.0,249.0,178.0,35.0,2173.0,1.0,30.0,5.0
1667.0,3246.0,18.0,9.0,120.0,11.0,4333.0,213.0,221.0,144.0,972.0,1.0,39.0,1.0
1668.0,3201.0,105.0,3.0,300.0,-5.0,2007.0,224.0,236.0,147.0,2848.0,1.0,29.0,7.0
1669.0,3076.0,63.0,12.0,127.0,17.0,1536.0,230.0,216.0,117.0,2554.0,1.0,29.0,2.0
1670.0,2968.0,60.0,11.0,170.0,-6.0,571.0,229.0,216.0,119.0,2171.0,1.0,29.0,2.0
1671.0,2922.0,94.0,28.0,240.0,22.0,421.0,251.0,186.0,44.0,2147.0,1.0,30.0,5.0
1672.0,2848.0,91.0,35.0,247.0,-51.0,301.0,248.0,162.0,12.0,2135.0,1.0,30.0,5.0
1673.0,2780.0,346.0,13.0,90.0,29.0,1383.0,195.0,219.0,162.0,2248.0,3.0,32.0,2.0
1674.0,3251.0,167.0,13.0,210.0,33.0,2813.0,230.0,244.0,144.0,2493.0,1.0,29.0,7.0
1675.0,3237.0,101.0,8.0,95.0,23.0,2486.0,235.0,229.0,126.0,2823.0,1.0,29.0,7.0
1676.0,2808.0,81.0,33.0,242.0,150.0,247.0,243.0,164.0,24.0,2102.0,1.0,30.0,5.0
1677.0,2754.0,74.0,30.0,153.0,111.0,162.0,239.0,168.0,37.0,2100.0,1.0,30.0,5.0
1678.0,3291.0,297.0,4.0,180.0,5.0,5702.0,208.0,238.0,169.0,680.0,1.0,38.0,1.0
1679.0,3258.0,158.0,15.0,212.0,34.0,3204.0,235.0,241.0,133.0,2102.0,1.0,29.0,7.0
1680.0,3245.0,172.0,15.0,180.0,27.0,3025.0,229.0,246.0,145.0,2282.0,1.0,29.0,7.0
1681.0,3244.0,184.0,15.0,180.0,26.0,2877.0,223.0,249.0,155.0,2432.0,1.0,29.0,7.0
1682.0,3242.0,151.0,2.0,150.0,32.0,2580.0,222.0,239.0,152.0,2731.0,1.0,29.0,7.0
1683.0,3241.0,124.0,3.0,127.0,31.0,2550.0,225.0,237.0,146.0,2761.0,1.0,29.0,7.0
1684.0,3214.0,132.0,15.0,0.0,0.0,2402.0,243.0,231.0,114.0,2911.0,1.0,29.0,7.0
1685.0,2959.0,80.0,16.0,255.0,-15.0,518.0,239.0,210.0,97.0,2101.0,1.0,29.0,2.0
1686.0,2760.0,69.0,31.0,162.0,114.0,175.0,235.0,163.0,37.0,2070.0,1.0,30.0,5.0
1687.0,2725.0,353.0,19.0,30.0,14.0,1167.0,183.0,202.0,154.0,1994.0,3.0,33.0,1.0
1688.0,3276.0,42.0,11.0,331.0,64.0,5157.0,222.0,216.0,128.0,218.0,1.0,38.0,1.0
1689.0,3252.0,37.0,18.0,124.0,49.0,5006.0,216.0,198.0,111.0,60.0,1.0,38.0,1.0
1690.0,3235.0,180.0,15.0,150.0,17.0,2940.0,224.0,248.0,152.0,2371.0,1.0,29.0,7.0
1691.0,3236.0,180.0,15.0,150.0,19.0,2851.0,224.0,248.0,152.0,2461.0,1.0,29.0,7.0
1692.0,3241.0,200.0,5.0,175.0,43.0,2644.0,218.0,244.0,162.0,2671.0,1.0,29.0,7.0
1693.0,3241.0,166.0,4.0,134.0,31.0,2584.0,223.0,241.0,153.0,2731.0,1.0,29.0,7.0
1694.0,3223.0,122.0,18.0,42.0,16.0,2466.0,248.0,222.0,95.0,2851.0,1.0,29.0,7.0
1695.0,3209.0,138.0,17.0,0.0,0.0,2407.0,243.0,232.0,112.0,2911.0,1.0,29.0,7.0
1696.0,3192.0,153.0,15.0,270.0,54.0,2053.0,237.0,240.0,130.0,2801.0,1.0,29.0,7.0
1697.0,3190.0,172.0,13.0,270.0,52.0,2024.0,228.0,246.0,147.0,2781.0,1.0,29.0,7.0
1698.0,3286.0,49.0,5.0,454.0,75.0,5225.0,222.0,229.0,143.0,331.0,1.0,38.0,1.0
1699.0,3223.0,298.0,11.0,108.0,20.0,4637.0,188.0,236.0,188.0,511.0,1.0,38.0,1.0
1700.0,2920.0,94.0,28.0,360.0,-47.0,446.0,250.0,186.0,44.0,2028.0,1.0,30.0,5.0
1701.0,2889.0,90.0,28.0,360.0,-10.0,390.0,249.0,184.0,46.0,2021.0,1.0,30.0,5.0
1702.0,2807.0,73.0,29.0,242.0,161.0,258.0,239.0,171.0,42.0,2011.0,1.0,30.0,5.0
1703.0,3221.0,194.0,14.0,90.0,18.0,2772.0,217.0,251.0,164.0,2550.0,1.0,29.0,7.0
1704.0,3198.0,162.0,14.0,192.0,-11.0,2213.0,233.0,243.0,138.0,2864.0,1.0,29.0,7.0
1705.0,3191.0,156.0,16.0,228.0,53.0,2154.0,236.0,240.0,129.0,2821.0,1.0,29.0,7.0
1706.0,2903.0,97.0,27.0,390.0,-64.0,430.0,251.0,190.0,49.0,1994.0,1.0,30.0,5.0
1707.0,2858.0,90.0,28.0,335.0,217.0,350.0,249.0,184.0,45.0,1986.0,1.0,30.0,5.0
1708.0,2842.0,87.0,28.0,309.0,199.0,324.0,248.0,181.0,43.0,1984.0,1.0,30.0,5.0
1709.0,2719.0,64.0,24.0,124.0,70.0,134.0,233.0,184.0,70.0,1984.0,1.0,30.0,5.0
1710.0,3251.0,282.0,7.0,268.0,48.0,4494.0,201.0,241.0,179.0,661.0,1.0,38.0,1.0
1711.0,3217.0,162.0,6.0,60.0,0.0,2954.0,226.0,242.0,149.0,2370.0,1.0,29.0,7.0
1712.0,3214.0,166.0,9.0,60.0,0.0,2895.0,228.0,244.0,148.0,2430.0,1.0,29.0,7.0
1713.0,3213.0,198.0,14.0,60.0,13.0,2777.0,215.0,251.0,168.0,2550.0,1.0,29.0,7.0
1714.0,3227.0,213.0,14.0,85.0,25.0,2689.0,207.0,252.0,179.0,2640.0,1.0,29.0,7.0
1715.0,3225.0,138.0,17.0,42.0,16.0,2542.0,243.0,232.0,112.0,2790.0,1.0,29.0,7.0
1716.0,2871.0,94.0,26.0,376.0,230.0,391.0,250.0,191.0,53.0,1958.0,1.0,30.0,5.0
1717.0,2797.0,86.0,28.0,255.0,136.0,277.0,247.0,182.0,46.0,1950.0,1.0,30.0,5.0
1718.0,3298.0,18.0,13.0,418.0,87.0,5120.0,209.0,212.0,138.0,277.0,1.0,38.0,1.0
1719.0,3294.0,25.0,10.0,362.0,91.0,5075.0,215.0,219.0,139.0,218.0,1.0,38.0,1.0
1720.0,3240.0,158.0,4.0,234.0,11.0,3492.0,225.0,240.0,150.0,1831.0,1.0,38.0,7.0
1721.0,3215.0,121.0,1.0,30.0,-1.0,2989.0,221.0,237.0,152.0,2341.0,1.0,29.0,7.0
1722.0,3223.0,183.0,16.0,60.0,26.0,2665.0,222.0,249.0,155.0,2671.0,1.0,29.0,7.0
1723.0,2856.0,91.0,28.0,366.0,210.0,384.0,249.0,185.0,46.0,1926.0,1.0,30.0,5.0
1724.0,2782.0,88.0,26.0,255.0,129.0,268.0,248.0,186.0,51.0,1920.0,1.0,30.0,5.0
1725.0,2786.0,49.0,16.0,240.0,97.0,1431.0,225.0,205.0,110.0,2190.0,3.0,33.0,2.0
1726.0,2747.0,329.0,19.0,201.0,71.0,878.0,171.0,214.0,181.0,2213.0,3.0,33.0,2.0
1727.0,3220.0,56.0,3.0,30.0,2.0,3083.0,222.0,232.0,146.0,2252.0,1.0,38.0,7.0
1728.0,3218.0,45.0,4.0,0.0,0.0,3054.0,221.0,231.0,146.0,2282.0,1.0,38.0,7.0
1729.0,3206.0,204.0,18.0,30.0,4.0,2730.0,207.0,253.0,176.0,2612.0,1.0,29.0,7.0
1730.0,3153.0,159.0,14.0,120.0,15.0,2088.0,234.0,242.0,136.0,2694.0,1.0,29.0,7.0
1731.0,2839.0,91.0,27.0,361.0,185.0,382.0,249.0,186.0,48.0,1894.0,1.0,30.0,5.0
1732.0,2782.0,92.0,26.0,268.0,129.0,283.0,249.0,191.0,54.0,1890.0,1.0,30.0,5.0
1733.0,2755.0,87.0,24.0,216.0,106.0,228.0,247.0,194.0,63.0,1891.0,1.0,30.0,5.0
1734.0,2729.0,84.0,22.0,162.0,73.0,175.0,245.0,197.0,70.0,1894.0,1.0,30.0,5.0
1735.0,2718.0,85.0,19.0,134.0,62.0,150.0,244.0,203.0,81.0,1896.0,1.0,30.0,5.0
1736.0,3228.0,141.0,3.0,42.0,2.0,3295.0,225.0,238.0,149.0,2044.0,1.0,38.0,7.0
1737.0,3195.0,138.0,11.0,30.0,-7.0,2854.0,237.0,236.0,129.0,2493.0,1.0,29.0,7.0
1738.0,3161.0,182.0,15.0,124.0,23.0,2329.0,223.0,249.0,154.0,2850.0,1.0,29.0,7.0
1739.0,3068.0,335.0,8.0,150.0,6.0,1442.0,202.0,230.0,166.0,2247.0,1.0,29.0,2.0
1740.0,3055.0,80.0,13.0,120.0,15.0,1237.0,237.0,217.0,109.0,2136.0,1.0,29.0,2.0
1741.0,3043.0,48.0,7.0,30.0,3.0,1150.0,223.0,224.0,136.0,2093.0,1.0,23.0,2.0
1742.0,2931.0,96.0,23.0,446.0,-76.0,541.0,249.0,200.0,67.0,1884.0,1.0,30.0,5.0
1743.0,2887.0,96.0,28.0,450.0,241.0,469.0,251.0,187.0,44.0,1872.0,1.0,30.0,5.0
1744.0,2781.0,94.0,25.0,283.0,132.0,295.0,250.0,194.0,57.0,1860.0,1.0,30.0,5.0
1745.0,2767.0,93.0,24.0,256.0,118.0,268.0,249.0,196.0,63.0,1860.0,1.0,30.0,5.0
1746.0,2742.0,91.0,23.0,201.0,86.0,210.0,248.0,198.0,67.0,1862.0,1.0,30.0,5.0
1747.0,3316.0,66.0,6.0,466.0,82.0,3803.0,227.0,227.0,135.0,1537.0,1.0,40.0,7.0
1748.0,3233.0,111.0,3.0,134.0,4.0,3448.0,225.0,236.0,145.0,1896.0,1.0,38.0,7.0
1749.0,3231.0,127.0,2.0,85.0,2.0,3389.0,223.0,237.0,150.0,1956.0,1.0,38.0,7.0
1750.0,3192.0,175.0,17.0,30.0,-9.0,2656.0,227.0,247.0,145.0,2704.0,1.0,29.0,7.0
1751.0,3148.0,163.0,13.0,90.0,10.0,2185.0,232.0,243.0,140.0,2718.0,1.0,29.0,7.0
1752.0,3095.0,92.0,8.0,30.0,5.0,1771.0,233.0,227.0,126.0,2424.0,1.0,20.0,2.0
1753.0,3045.0,50.0,7.0,30.0,5.0,1158.0,224.0,224.0,135.0,2067.0,1.0,23.0,2.0
1754.0,2941.0,105.0,20.0,450.0,-72.0,582.0,249.0,211.0,81.0,1860.0,1.0,30.0,5.0
1755.0,2794.0,92.0,26.0,323.0,145.0,330.0,250.0,189.0,51.0,1830.0,1.0,30.0,5.0
1756.0,2707.0,92.0,20.0,120.0,54.0,120.0,247.0,204.0,77.0,1839.0,1.0,30.0,5.0
1757.0,3250.0,86.0,23.0,182.0,47.0,4731.0,246.0,194.0,65.0,234.0,1.0,22.0,1.0
1758.0,3213.0,99.0,12.0,30.0,7.0,2955.0,240.0,223.0,112.0,2407.0,1.0,29.0,7.0
1759.0,3183.0,191.0,14.0,60.0,-10.0,2721.0,218.0,250.0,162.0,2646.0,1.0,29.0,7.0
1760.0,3184.0,181.0,15.0,60.0,-12.0,2692.0,224.0,248.0,153.0,2676.0,1.0,29.0,7.0
1761.0,3165.0,136.0,15.0,108.0,-41.0,2486.0,242.0,233.0,117.0,2886.0,1.0,29.0,7.0
1762.0,3154.0,144.0,11.0,120.0,18.0,2427.0,236.0,238.0,132.0,2881.0,1.0,29.0,7.0
1763.0,3146.0,160.0,11.0,67.0,8.0,2338.0,231.0,242.0,141.0,2812.0,1.0,29.0,7.0
1764.0,2912.0,107.0,26.0,511.0,-100.0,553.0,253.0,199.0,57.0,1820.0,1.0,30.0,5.0
1765.0,2850.0,99.0,26.0,443.0,189.0,451.0,252.0,193.0,53.0,1806.0,1.0,30.0,5.0
1766.0,2823.0,96.0,25.0,390.0,170.0,391.0,250.0,196.0,59.0,1802.0,1.0,30.0,5.0
1767.0,2707.0,87.0,21.0,120.0,71.0,124.0,246.0,200.0,73.0,1809.0,1.0,30.0,5.0
1768.0,2859.0,53.0,20.0,379.0,94.0,1213.0,226.0,194.0,93.0,2671.0,3.0,33.0,2.0
1769.0,2817.0,25.0,15.0,210.0,23.0,1392.0,212.0,207.0,129.0,2579.0,3.0,33.0,2.0
1770.0,3294.0,83.0,17.0,365.0,60.0,3724.0,241.0,208.0,91.0,1634.0,1.0,39.0,7.0
1771.0,3251.0,71.0,13.0,247.0,17.0,3607.0,234.0,214.0,110.0,1753.0,1.0,38.0,7.0
1772.0,3140.0,183.0,5.0,30.0,3.0,2224.0,221.0,243.0,157.0,2701.0,1.0,23.0,7.0
1773.0,3137.0,50.0,4.0,0.0,0.0,2047.0,221.0,231.0,146.0,2568.0,1.0,29.0,7.0
1774.0,2834.0,98.0,24.0,420.0,181.0,424.0,251.0,198.0,61.0,1774.0,1.0,30.0,5.0
1775.0,2778.0,89.0,25.0,300.0,122.0,306.0,248.0,192.0,58.0,1770.0,1.0,30.0,5.0
1776.0,2708.0,82.0,21.0,120.0,69.0,134.0,244.0,197.0,73.0,1779.0,1.0,30.0,5.0
1777.0,3304.0,87.0,16.0,391.0,70.0,3760.0,242.0,212.0,96.0,1608.0,1.0,39.0,7.0
1778.0,3248.0,69.0,10.0,212.0,14.0,3583.0,231.0,221.0,122.0,1786.0,1.0,38.0,7.0
1779.0,3201.0,95.0,17.0,0.0,0.0,2940.0,245.0,213.0,91.0,2442.0,1.0,29.0,7.0
1780.0,3138.0,171.0,5.0,0.0,0.0,2289.0,223.0,242.0,154.0,2727.0,1.0,23.0,7.0
1781.0,3126.0,52.0,10.0,30.0,0.0,1936.0,226.0,218.0,125.0,2461.0,1.0,29.0,7.0
1782.0,3319.0,86.0,11.0,450.0,85.0,3787.0,236.0,222.0,117.0,1554.0,1.0,40.0,7.0
1783.0,3175.0,93.0,9.0,30.0,-3.0,2826.0,234.0,227.0,125.0,2564.0,1.0,29.0,7.0
1784.0,3137.0,232.0,3.0,30.0,0.0,2236.0,215.0,242.0,164.0,2662.0,1.0,23.0,7.0
1785.0,2784.0,69.0,23.0,306.0,137.0,323.0,237.0,188.0,69.0,1710.0,1.0,30.0,5.0
1786.0,2714.0,70.0,24.0,134.0,70.0,150.0,237.0,186.0,67.0,1719.0,1.0,30.0,5.0
1787.0,2702.0,71.0,22.0,108.0,55.0,120.0,238.0,190.0,71.0,1723.0,1.0,30.0,5.0
1788.0,3139.0,327.0,5.0,60.0,1.0,2183.0,208.0,234.0,165.0,2597.0,1.0,30.0,7.0
1789.0,2807.0,8.0,19.0,0.0,0.0,1507.0,194.0,198.0,137.0,2389.0,3.0,20.0,1.0
1790.0,3319.0,97.0,10.0,450.0,85.0,3737.0,237.0,225.0,119.0,1565.0,1.0,40.0,7.0
1791.0,3123.0,77.0,9.0,134.0,-7.0,1900.0,232.0,224.0,125.0,2355.0,1.0,30.0,2.0
1792.0,2897.0,90.0,20.0,582.0,244.0,598.0,246.0,205.0,80.0,1672.0,1.0,30.0,5.0
1793.0,2763.0,58.0,22.0,240.0,121.0,242.0,230.0,187.0,79.0,1652.0,1.0,30.0,5.0
1794.0,2712.0,69.0,26.0,120.0,62.0,124.0,237.0,181.0,60.0,1663.0,1.0,30.0,5.0
1795.0,2698.0,73.0,26.0,90.0,60.0,95.0,239.0,180.0,55.0,1667.0,1.0,30.0,5.0
1796.0,3260.0,31.0,15.0,30.0,0.0,5775.0,215.0,207.0,125.0,642.0,1.0,38.0,1.0
1797.0,3377.0,280.0,18.0,277.0,109.0,5256.0,168.0,239.0,209.0,778.0,1.0,39.0,1.0
1798.0,3249.0,300.0,5.0,0.0,0.0,4412.0,205.0,238.0,172.0,553.0,1.0,38.0,1.0
1799.0,3322.0,107.0,6.0,480.0,88.0,3728.0,230.0,233.0,137.0,1543.0,1.0,40.0,7.0
1800.0,3241.0,25.0,7.0,0.0,0.0,3403.0,217.0,225.0,145.0,2012.0,1.0,29.0,1.0
1801.0,2868.0,332.0,17.0,60.0,23.0,1718.0,177.0,215.0,176.0,2613.0,3.0,33.0,2.0
1802.0,2848.0,94.0,20.0,457.0,138.0,488.0,247.0,205.0,78.0,1597.0,1.0,30.0,5.0
1803.0,2736.0,73.0,29.0,162.0,98.0,175.0,239.0,172.0,44.0,1600.0,1.0,30.0,5.0
1804.0,2931.0,283.0,26.0,778.0,554.0,854.0,138.0,230.0,227.0,2642.0,3.0,33.0,2.0
1805.0,3341.0,299.0,12.0,272.0,73.0,5343.0,186.0,235.0,189.0,939.0,1.0,39.0,1.0
1806.0,3193.0,53.0,12.0,42.0,-4.0,2678.0,227.0,213.0,118.0,2762.0,1.0,29.0,7.0
1807.0,3244.0,88.0,9.0,150.0,35.0,3065.0,234.0,226.0,124.0,2383.0,1.0,29.0,1.0
1808.0,3192.0,96.0,11.0,30.0,-5.0,2685.0,238.0,224.0,115.0,2767.0,1.0,29.0,7.0
1809.0,2708.0,84.0,29.0,108.0,40.0,120.0,246.0,176.0,38.0,1549.0,1.0,30.0,5.0
1810.0,2552.0,4.0,19.0,60.0,24.0,792.0,191.0,199.0,142.0,1181.0,3.0,11.0,5.0
1811.0,2556.0,334.0,21.0,85.0,28.0,819.0,168.0,208.0,176.0,1155.0,3.0,10.0,5.0
1812.0,3163.0,20.0,10.0,60.0,-2.0,2489.0,213.0,218.0,141.0,2704.0,1.0,30.0,1.0
1813.0,2693.0,78.0,29.0,67.0,25.0,95.0,242.0,174.0,40.0,1524.0,1.0,30.0,5.0
1814.0,2566.0,326.0,11.0,256.0,87.0,755.0,193.0,228.0,175.0,1332.0,3.0,11.0,5.0
1815.0,2577.0,323.0,10.0,150.0,58.0,875.0,194.0,230.0,175.0,1159.0,3.0,10.0,5.0
